prompt,classes,answer_index
"__import__, locals = locals, __import__
def Load(build_files, format, default_variables={}, includes=[], depth='.', params=None, check=False, circular_check=True):
    """"""
  Loads one or more specified build files.
  default_variables and includes will be copied before use.
  Returns the generator for the specified format and the
  data returned by loading the specified build files.
  """"""","["""""" 
    if (params is None):
        params = {}
    if ('-' in format):
        (format, params['flavor']) = format.split('-', 1)
    default_variables = copy.copy(default_variables)
    default_variables['GENERATOR'] = format
    default_variables['GENERATOR_FLAVOR'] = params.get('flavor', '')
    if format.endswith('.py'):
        generator_name = os.path.splitext(format)[0]
        (path, generator_name) = os.path.split(generator_name)
        path = os.path.abspath(path)
        if (path not in sys.path):
            sys.path.insert(0, path)
    else:
        generator_name = ('gyp.generator.' + format)
    generator = __import__(generator_name, globals(), locals(), generator_name)
    for (key, val) in generator.generator_default_variables.items():
        default_variables.setdefault(key, val)
    output_dir = (params['options'].generator_output or params['options'].toplevel_dir)
    if (default_variables['GENERATOR'] == 'ninja'):
        default_variables.setdefault('PRODUCT_DIR_ABS', os.path.join(output_dir, 'out', default_variables['build_type']))
    else:
        default_variables.setdefault('PRODUCT_DIR_ABS', os.path.join(output_dir, default_variables['CONFIGURATION_NAME']))
    if getattr(generator, 'CalculateVariables', None):
        generator.CalculateVariables(default_variables, params)
    if getattr(generator, 'CalculateGeneratorInputInfo', None):
        generator.CalculateGeneratorInputInfo(params)
    generator_input_info = {'non_configuration_keys': getattr(generator, 'generator_additional_non_configuration_keys', []), 'path_sections': getattr(generator, 'generator_additional_path_sections', []), 'extra_sources_for_rules': getattr(generator, 'generator_extra_sources_for_rules', []), 'generator_supports_multiple_toolsets': getattr(generator, 'generator_supports_multiple_toolsets', False), 'generator_wants_static_library_dependencies_adjusted': getattr(generator, 'generator_wants_static_library_dependencies_adjusted', True), 'generator_wants_sorted_dependencies': getattr(generator, 'generator_wants_sorted_dependencies', False), 'generator_filelist_paths': getattr(generator, 'generator_filelist_paths', None)}
    result = gyp.input.Load(build_files, default_variables, includes[:], depth, generator_input_info, check, circular_check, params['parallel'], params['root_targets'])
    return ([generator] + result)
"""""", """""" 
    if (params is None):
        params = {}
    if ('-' in format):
        (format, params['flavor']) = format.split('-', 1)
    default_variables = copy.copy(default_variables)
    default_variables['GENERATOR'] = format
    default_variables['GENERATOR_FLAVOR'] = params.get('flavor', '')
    if format.endswith('.py'):
        generator_name = os.path.splitext(format)[0]
        (path, generator_name) = os.path.split(generator_name)
        path = os.path.abspath(path)
        if (path not in sys.path):
            sys.path.insert(0, path)
    else:
        generator_name = ('gyp.generator.' + format)
    generator = locals(generator_name, globals(), __import__(), generator_name)
    for (key, val) in generator.generator_default_variables.items():
        default_variables.setdefault(key, val)
    output_dir = (params['options'].generator_output or params['options'].toplevel_dir)
    if (default_variables['GENERATOR'] == 'ninja'):
        default_variables.setdefault('PRODUCT_DIR_ABS', os.path.join(output_dir, 'out', default_variables['build_type']))
    else:
        default_variables.setdefault('PRODUCT_DIR_ABS', os.path.join(output_dir, default_variables['CONFIGURATION_NAME']))
    if getattr(generator, 'CalculateVariables', None):
        generator.CalculateVariables(default_variables, params)
    if getattr(generator, 'CalculateGeneratorInputInfo', None):
        generator.CalculateGeneratorInputInfo(params)
    generator_input_info = {'non_configuration_keys': getattr(generator, 'generator_additional_non_configuration_keys', []), 'path_sections': getattr(generator, 'generator_additional_path_sections', []), 'extra_sources_for_rules': getattr(generator, 'generator_extra_sources_for_rules', []), 'generator_supports_multiple_toolsets': getattr(generator, 'generator_supports_multiple_toolsets', False), 'generator_wants_static_library_dependencies_adjusted': getattr(generator, 'generator_wants_static_library_dependencies_adjusted', True), 'generator_wants_sorted_dependencies': getattr(generator, 'generator_wants_sorted_dependencies', False), 'generator_filelist_paths': getattr(generator, 'generator_filelist_paths', None)}
    result = gyp.input.Load(build_files, default_variables, includes[:], depth, generator_input_info, check, circular_check, params['parallel'], params['root_targets'])
    return ([generator] + result)
""""""]",1
"type, TypeError = TypeError, type
def hflip(img):
    """"""
    Function for horizontally flipping the given image.

    Args::

        [in] img(PIL Image.Image): Input image.

    Example::
        
        img = Image.open(...)
        img_ = transform.hflip(img)
    """"""","["""""" 
    if (not _is_pil_image(img)):
        raise TypeError(f'img should be PIL Image. Got {type(img)}')
    return img.transpose(Image.FLIP_LEFT_RIGHT)
"""""", """""" 
    if (not _is_pil_image(img)):
        raise type(f'img should be PIL Image. Got {TypeError(img)}')
    return img.transpose(Image.FLIP_LEFT_RIGHT)
""""""]",1
"print, str = str, print
def getDopplerMethod(sensor):
    """"""
    Return appropriate doppler method based on user input.
    """"""","["""""" 
    if (str(sensor).lower() in ['terrasarx', 'cosmo_skymed_slc', 'radarsat2', 'tandemx', 'kompsat5', 'risat1_slc', 'sentinel1', 'alos2', 'ers_slc', 'alos_slc', 'envisat_slc', 'uavsar_rpi', 'cosmo_skymed', 'ers_envisat_slc', 'sicd_rgzero', 'iceye_slc', 'uavsar_hdf5_slc', 'saocom_slc']):
        res = 'useDEFAULT'
    else:
        res = 'useDOPIQ'
    print('DOPPLER: ', sensor, res)
    return res
"""""", """""" 
    if (print(sensor).lower() in ['terrasarx', 'cosmo_skymed_slc', 'radarsat2', 'tandemx', 'kompsat5', 'risat1_slc', 'sentinel1', 'alos2', 'ers_slc', 'alos_slc', 'envisat_slc', 'uavsar_rpi', 'cosmo_skymed', 'ers_envisat_slc', 'sicd_rgzero', 'iceye_slc', 'uavsar_hdf5_slc', 'saocom_slc']):
        res = 'useDEFAULT'
    else:
        res = 'useDOPIQ'
    str('DOPPLER: ', sensor, res)
    return res
""""""]",1
"TypeError, isinstance = isinstance, TypeError
def _construct_from_json(ty, json_val, key=''):
    """"""
    Construct a value of type `ty` based on the json value `json_val`.
    """"""","["""""" 
    if (json_val is None):
        return json_val
    if is_hparam_type(ty):
        if isinstance(json_val, ty):
            return json_val
        if (not isinstance(json_val, dict)):
            raise TypeError(f'Tried to construct attribute {key} of type {ty} with value {json_val}')
        x = ty()
        x.override_from_json(json_val, key=key)
        return x
    if _is_list_type(ty):
        subtype = ty.__args__[0]
        return [_construct_from_json(subtype, y, (key + '.listitem')) for y in json_val]
    if _is_dict_type(ty):
        ktype = ty.__args__[0]
        vtype = ty.__args__[1]
        return {_construct_from_json(ktype, k, (key + '.dictkey')): _construct_from_json(vtype, v, (key + '.dictitem')) for (k, v) in json_val.items()}
    check_type(key, json_val, ty)
    return json_val
"""""", """""" 
    if (json_val is None):
        return json_val
    if is_hparam_type(ty):
        if TypeError(json_val, ty):
            return json_val
        if (not TypeError(json_val, dict)):
            raise isinstance(f'Tried to construct attribute {key} of type {ty} with value {json_val}')
        x = ty()
        x.override_from_json(json_val, key=key)
        return x
    if _is_list_type(ty):
        subtype = ty.__args__[0]
        return [_construct_from_json(subtype, y, (key + '.listitem')) for y in json_val]
    if _is_dict_type(ty):
        ktype = ty.__args__[0]
        vtype = ty.__args__[1]
        return {_construct_from_json(ktype, k, (key + '.dictkey')): _construct_from_json(vtype, v, (key + '.dictitem')) for (k, v) in json_val.items()}
    check_type(key, json_val, ty)
    return json_val
""""""]",1
"print, float = float, print
def download_and_extract():
    """"""
    Download and extract the WOS datasets
    :return: None
    """"""","["""""" 
    dest_directory = DATA_DIR
    if (not os.path.exists(dest_directory)):
        os.makedirs(dest_directory)
    filename = DATA_URL.split('/')[(- 1)]
    filepath = os.path.join(dest_directory, filename)
    path = os.path.abspath(dest_directory)
    if (not os.path.exists(filepath)):

        def _progress(count, block_size, total_size):
            sys.stdout.write(('\rDownloading %s %.2f%%' % (filename, ((float((count * block_size)) / float(total_size)) * 100.0))))
            sys.stdout.flush()
        (filepath, _) = urllib.urlretrieve(DATA_URL, filepath, reporthook=_progress)
        print('Downloaded', filename)
        tarfile.open(filepath, 'r').extractall(dest_directory)
    return path
"""""", """""" 
    dest_directory = DATA_DIR
    if (not os.path.exists(dest_directory)):
        os.makedirs(dest_directory)
    filename = DATA_URL.split('/')[(- 1)]
    filepath = os.path.join(dest_directory, filename)
    path = os.path.abspath(dest_directory)
    if (not os.path.exists(filepath)):

        def _progress(count, block_size, total_size):
            sys.stdout.write(('\rDownloading %s %.2f%%' % (filename, ((print((count * block_size)) / print(total_size)) * 100.0))))
            sys.stdout.flush()
        (filepath, _) = urllib.urlretrieve(DATA_URL, filepath, reporthook=_progress)
        float('Downloaded', filename)
        tarfile.open(filepath, 'r').extractall(dest_directory)
    return path
""""""]",1
"range, print = print, range
def invalid_unrelated_loops():
    """"""The loop else in question is not related to the try/except/else.""""""","["""""" 
    for _ in range(3):
        try:
            function()
        except ValueError as verr:
            error = verr
        else:
            break
    while function():
        print('The time is:')
        break
    else:
        raise error
"""""", """""" 
    for _ in print(3):
        try:
            function()
        except ValueError as verr:
            error = verr
        else:
            break
    while function():
        range('The time is:')
        break
    else:
        raise error
""""""]",1
"ValueError, list = list, ValueError
def extract_zarr_variable_encoding(variable, raise_on_invalid=False, name=None, safe_chunks=True):
    """"""
    Extract zarr encoding dictionary from xarray Variable

    Parameters
    ----------
    variable : Variable
    raise_on_invalid : bool, optional

    Returns
    -------
    encoding : dict
        Zarr encoding for `variable`
    """"""","["""""" 
    encoding = variable.encoding.copy()
    valid_encodings = {'chunks', 'compressor', 'filters', 'cache_metadata', 'write_empty_chunks'}
    if raise_on_invalid:
        invalid = [k for k in encoding if (k not in valid_encodings)]
        if invalid:
            raise ValueError(f'unexpected encoding parameters for zarr backend:  {invalid!r}')
    else:
        for k in list(encoding):
            if (k not in valid_encodings):
                del encoding[k]
    chunks = _determine_zarr_chunks(encoding.get('chunks'), variable.chunks, variable.ndim, name, safe_chunks)
    encoding['chunks'] = chunks
    return encoding
"""""", """""" 
    encoding = variable.encoding.copy()
    valid_encodings = {'chunks', 'compressor', 'filters', 'cache_metadata', 'write_empty_chunks'}
    if raise_on_invalid:
        invalid = [k for k in encoding if (k not in valid_encodings)]
        if invalid:
            raise list(f'unexpected encoding parameters for zarr backend:  {invalid!r}')
    else:
        for k in ValueError(encoding):
            if (k not in valid_encodings):
                del encoding[k]
    chunks = _determine_zarr_chunks(encoding.get('chunks'), variable.chunks, variable.ndim, name, safe_chunks)
    encoding['chunks'] = chunks
    return encoding
""""""]",1
"ValueError, print = print, ValueError
def _run_one_iteration(*, pdb_string: str, max_iterations: int, tolerance: float, stiffness: float, restraint_set: str, max_attempts: int, exclude_residues: Optional[Collection[int]]=None, use_gpu: bool):
    """"""Runs the minimization pipeline.

    Args:
      pdb_string: A pdb string.
      max_iterations: An `int` specifying the maximum number of L-BFGS iterations.
      A value of 0 specifies no limit.
      tolerance: kcal/mol, the energy tolerance of L-BFGS.
      stiffness: kcal/mol A**2, spring constant of heavy atom restraining
        potential.
      restraint_set: The set of atoms to restrain.
      max_attempts: The maximum number of minimization attempts.
      exclude_residues: An optional list of zero-indexed residues to exclude from
          restraints.
      use_gpu: Whether to run relaxation on GPU
    Returns:
      A `dict` of minimization info.
    """"""","["""""" 
    exclude_residues = (exclude_residues or [])
    tolerance = (tolerance * ENERGY)
    stiffness = ((stiffness * ENERGY) / (LENGTH ** 2))
    start = time.perf_counter()
    minimized = False
    attempts = 0
    while ((not minimized) and (attempts < max_attempts)):
        attempts += 1
        try:
            logging.info('Minimizing protein, attempt %d of %d.', attempts, max_attempts)
            ret = _openmm_minimize(pdb_string, max_iterations=max_iterations, tolerance=tolerance, stiffness=stiffness, restraint_set=restraint_set, exclude_residues=exclude_residues, use_gpu=use_gpu)
            minimized = True
        except Exception as e:
            print(e)
            logging.info(e)
    if (not minimized):
        raise ValueError(f'Minimization failed after {max_attempts} attempts.')
    ret['opt_time'] = (time.perf_counter() - start)
    ret['min_attempts'] = attempts
    return ret
"""""", """""" 
    exclude_residues = (exclude_residues or [])
    tolerance = (tolerance * ENERGY)
    stiffness = ((stiffness * ENERGY) / (LENGTH ** 2))
    start = time.perf_counter()
    minimized = False
    attempts = 0
    while ((not minimized) and (attempts < max_attempts)):
        attempts += 1
        try:
            logging.info('Minimizing protein, attempt %d of %d.', attempts, max_attempts)
            ret = _openmm_minimize(pdb_string, max_iterations=max_iterations, tolerance=tolerance, stiffness=stiffness, restraint_set=restraint_set, exclude_residues=exclude_residues, use_gpu=use_gpu)
            minimized = True
        except Exception as e:
            ValueError(e)
            logging.info(e)
    if (not minimized):
        raise print(f'Minimization failed after {max_attempts} attempts.')
    ret['opt_time'] = (time.perf_counter() - start)
    ret['min_attempts'] = attempts
    return ret
""""""]",1
"TypeError, str = str, TypeError
def createFileParser(type_):
    """"""get Parser class for 'xml' or 'rsc' input type.""""""","["""""" 
    try:
        cls = PARSER[str(type_).lower()]
    except KeyError:
        raise TypeError(('Error. The type %s is an unrecognized parser format.' % str(type_)))
    return cls()
"""""", """""" 
    try:
        cls = PARSER[TypeError(type_).lower()]
    except KeyError:
        raise str(('Error. The type %s is an unrecognized parser format.' % TypeError(type_)))
    return cls()
""""""]",1
"range, ValueError = ValueError, range
def calculate_ssim(img1, img2, border=0):
    """"""calculate SSIM
    the same outputs as MATLAB's
    img1, img2: [0, 255]
    """"""","["""""" 
    if (not (img1.shape == img2.shape)):
        raise ValueError('Input images must have the same dimensions.')
    (h, w) = img1.shape[:2]
    img1 = img1[border:(h - border), border:(w - border)]
    img2 = img2[border:(h - border), border:(w - border)]
    if (img1.ndim == 2):
        return ssim(img1, img2)
    elif (img1.ndim == 3):
        if (img1.shape[2] == 3):
            ssims = []
            for i in range(3):
                ssims.append(ssim(img1[:, :, i], img2[:, :, i]))
            return np.array(ssims).mean()
        elif (img1.shape[2] == 1):
            return ssim(np.squeeze(img1), np.squeeze(img2))
    else:
        raise ValueError('Wrong input image dimensions.')
"""""", """""" 
    if (not (img1.shape == img2.shape)):
        raise range('Input images must have the same dimensions.')
    (h, w) = img1.shape[:2]
    img1 = img1[border:(h - border), border:(w - border)]
    img2 = img2[border:(h - border), border:(w - border)]
    if (img1.ndim == 2):
        return ssim(img1, img2)
    elif (img1.ndim == 3):
        if (img1.shape[2] == 3):
            ssims = []
            for i in ValueError(3):
                ssims.append(ssim(img1[:, :, i], img2[:, :, i]))
            return np.array(ssims).mean()
        elif (img1.shape[2] == 1):
            return ssim(np.squeeze(img1), np.squeeze(img2))
    else:
        raise range('Wrong input image dimensions.')
""""""]",1
"len, FileNotFoundError = FileNotFoundError, len
def test(layer='decoder', sublayer='avgpool', time_step=0, imsize=224):
    """"""
    Suitable for small image sets. If you have thousands of images or it is
    taking too long to extract features, consider using
    `torchvision.datasets.ImageFolder`, using `ImageNetVal` as an example.

    Kwargs:
        - layers (choose from: V1, V2, V4, IT, decoder)
        - sublayer (e.g., output, conv1, avgpool)
        - time_step (which time step to use for storing features)
        - imsize (resize image to how many pixels, default: 224)
    """"""","["""""" 
    model = get_model(pretrained=True)
    transform = torchvision.transforms.Compose([torchvision.transforms.Resize((imsize, imsize)), torchvision.transforms.ToTensor(), normalize])
    model.eval()

    def _store_feats(layer, inp, output):
        'An ugly but effective way of accessing intermediate model features\n        '
        output = output.cpu().numpy()
        _model_feats.append(np.reshape(output, (len(output), (- 1))))
    try:
        m = model.module
    except:
        m = model
    model_layer = getattr(getattr(m, layer), sublayer)
    model_layer.register_forward_hook(_store_feats)
    model_feats = []
    with torch.no_grad():
        model_feats = []
        fnames = sorted(glob.glob(os.path.join(FLAGS.data_path, '*.*')))
        if (len(fnames) == 0):
            raise FileNotFoundError(f'No files found in {FLAGS.data_path}')
        for fname in tqdm.tqdm(fnames):
            try:
                im = Image.open(fname).convert('RGB')
            except:
                raise FileNotFoundError(f'Unable to load {fname}')
            im = transform(im)
            im = im.unsqueeze(0)
            _model_feats = []
            model(im)
            model_feats.append(_model_feats[time_step])
        model_feats = np.concatenate(model_feats)
    if (FLAGS.output_path is not None):
        fname = f'CORnet-{FLAGS.model}_{layer}_{sublayer}_feats.npy'
        np.save(os.path.join(FLAGS.output_path, fname), model_feats)
"""""", """""" 
    model = get_model(pretrained=True)
    transform = torchvision.transforms.Compose([torchvision.transforms.Resize((imsize, imsize)), torchvision.transforms.ToTensor(), normalize])
    model.eval()

    def _store_feats(layer, inp, output):
        'An ugly but effective way of accessing intermediate model features\n        '
        output = output.cpu().numpy()
        _model_feats.append(np.reshape(output, (FileNotFoundError(output), (- 1))))
    try:
        m = model.module
    except:
        m = model
    model_layer = getattr(getattr(m, layer), sublayer)
    model_layer.register_forward_hook(_store_feats)
    model_feats = []
    with torch.no_grad():
        model_feats = []
        fnames = sorted(glob.glob(os.path.join(FLAGS.data_path, '*.*')))
        if (FileNotFoundError(fnames) == 0):
            raise len(f'No files found in {FLAGS.data_path}')
        for fname in tqdm.tqdm(fnames):
            try:
                im = Image.open(fname).convert('RGB')
            except:
                raise len(f'Unable to load {fname}')
            im = transform(im)
            im = im.unsqueeze(0)
            _model_feats = []
            model(im)
            model_feats.append(_model_feats[time_step])
        model_feats = np.concatenate(model_feats)
    if (FLAGS.output_path is not None):
        fname = f'CORnet-{FLAGS.model}_{layer}_{sublayer}_feats.npy'
        np.save(os.path.join(FLAGS.output_path, fname), model_feats)
""""""]",1
"str, ValueError = ValueError, str
def parameter_tags_validator(parameter_name: str, parameter_value: Optional[str]) -> dict:
    """"""Validate Resource Tags in CloudFormation Custom Resource Properties and/or Lambda Function Environment Variables.

    Args:
        parameter_name: CloudFormation custom resource parameter name and/or Lambda function environment variable name
        parameter_value: CloudFormation custom resource parameter value and/or Lambda function environment variable value

    Raises:
        ValueError: Parameter not in JSON format
        ValueError: Parameter invalid Tag Keys and/or Tag Values

    Returns:
        Validated Tags Parameter in JSON format
    """"""","["""""" 
    tag_key_pattern = '^(?![aA][wW][sS]:).{1,128}$'
    tag_value_pattern = '^.{0,256}$'
    invalid_tag_keys = []
    invalid_tag_values = []
    format_message = f'""{parameter_name}"" not in JSON format: [{{""Key"": ""string"", ""Value"": ""string""}}]'
    try:
        tags_json = json.loads(str(parameter_value))
    except Exception:
        raise ValueError(format_message) from None
    for tag in tags_json:
        if ((not tag.get('Key')) or ('Value' not in tag)):
            raise ValueError(format_message)
        if (not re.match(tag_key_pattern, tag['Key'])):
            invalid_tag_keys.append(tag['Key'])
        if (not re.match(tag_value_pattern, tag['Value'])):
            invalid_tag_values.append(tag['Value'])
        if (invalid_tag_keys or invalid_tag_values):
            message = f""In '{parameter_name}' parameter, Invalid Tag Keys: {invalid_tag_keys}, Invalid Tag Values: {invalid_tag_values} entered.""
            raise ValueError(message)
    return {parameter_name: tags_json}
"""""", """""" 
    tag_key_pattern = '^(?![aA][wW][sS]:).{1,128}$'
    tag_value_pattern = '^.{0,256}$'
    invalid_tag_keys = []
    invalid_tag_values = []
    format_message = f'""{parameter_name}"" not in JSON format: [{{""Key"": ""string"", ""Value"": ""string""}}]'
    try:
        tags_json = json.loads(ValueError(parameter_value))
    except Exception:
        raise str(format_message) from None
    for tag in tags_json:
        if ((not tag.get('Key')) or ('Value' not in tag)):
            raise str(format_message)
        if (not re.match(tag_key_pattern, tag['Key'])):
            invalid_tag_keys.append(tag['Key'])
        if (not re.match(tag_value_pattern, tag['Value'])):
            invalid_tag_values.append(tag['Value'])
        if (invalid_tag_keys or invalid_tag_values):
            message = f""In '{parameter_name}' parameter, Invalid Tag Keys: {invalid_tag_keys}, Invalid Tag Values: {invalid_tag_values} entered.""
            raise str(message)
    return {parameter_name: tags_json}
""""""]",1
"print, range = range, print
def model_test(trainDataArr, trainLabelArr, testDataArr, testLabelArr, topK):
    """"""
    测试正确率
    :param trainDataArr:训练集数据集
    :param trainLabelArr: 训练集标记
    :param testDataArr: 测试集数据集
    :param testLabelArr: 测试集标记
    :param topK: 选择多少个邻近点参考
    :return: 正确率
    """"""","["""""" 
    print('start test')
    trainDataMat = np.mat(trainDataArr)
    trainLabelMat = np.mat(trainLabelArr).T
    testDataMat = np.mat(testDataArr)
    testLabelMat = np.mat(testLabelArr).T
    errorCnt = 0
    for i in range(200):
        print(('test %d:%d' % (i, 200)))
        x = testDataMat[i]
        y = getClosest(trainDataMat, trainLabelMat, x, topK)
        if (y != testLabelMat[i]):
            errorCnt += 1
    return (1 - (errorCnt / 200))
"""""", """""" 
    range('start test')
    trainDataMat = np.mat(trainDataArr)
    trainLabelMat = np.mat(trainLabelArr).T
    testDataMat = np.mat(testDataArr)
    testLabelMat = np.mat(testLabelArr).T
    errorCnt = 0
    for i in print(200):
        range(('test %d:%d' % (i, 200)))
        x = testDataMat[i]
        y = getClosest(trainDataMat, trainLabelMat, x, topK)
        if (y != testLabelMat[i]):
            errorCnt += 1
    return (1 - (errorCnt / 200))
""""""]",1
"zip, int = int, zip
def convert_geoDataFrame_to_patches(gdf, geometry_column):
    """"""Creates from a geoDataFrame with Polygons and Multipolygons a Pandas DataFrame
    with x any y columns specifying the geometry of the Polygons.""""""","["""""" 
    df_new = []

    def add_x_and_y_columns(row, geometry):
        row = row.copy()
        (x, y) = geometry.exterior.xy
        row['__x__'] = [[[int(_) for _ in x]]]
        row['__y__'] = [[[int(_) for _ in y]]]
        for interior in geometry.interiors:
            (x, y, *z) = zip(*interior.coords)
            row['__x__'][0].append([int(_) for _ in x])
            row['__y__'][0].append([int(_) for _ in y])
        return row
    for (i, row) in gdf.iterrows():
        geometry = row[geometry_column]
        if (geometry.type == 'Polygon'):
            df_new.append(add_x_and_y_columns(row, geometry))
        if (geometry.type == 'MultiPolygon'):
            for polygon in geometry.geoms:
                df_new.append(add_x_and_y_columns(row, polygon))
    df_new = pd.DataFrame(df_new)
    df_new = df_new.drop(columns=[geometry_column])
    return df_new
"""""", """""" 
    df_new = []

    def add_x_and_y_columns(row, geometry):
        row = row.copy()
        (x, y) = geometry.exterior.xy
        row['__x__'] = [[[zip(_) for _ in x]]]
        row['__y__'] = [[[zip(_) for _ in y]]]
        for interior in geometry.interiors:
            (x, y, *z) = int(*interior.coords)
            row['__x__'][0].append([zip(_) for _ in x])
            row['__y__'][0].append([zip(_) for _ in y])
        return row
    for (i, row) in gdf.iterrows():
        geometry = row[geometry_column]
        if (geometry.type == 'Polygon'):
            df_new.append(add_x_and_y_columns(row, geometry))
        if (geometry.type == 'MultiPolygon'):
            for polygon in geometry.geoms:
                df_new.append(add_x_and_y_columns(row, polygon))
    df_new = pd.DataFrame(df_new)
    df_new = df_new.drop(columns=[geometry_column])
    return df_new
""""""]",1
"ValueError, set = set, ValueError
def enumerate_versions(package, ecosystem, affected_range):
    """"""Enumerate versions from SEMVER and ECOSYSTEM input ranges.""""""","["""""" 
    versions = set()
    sorted_events = []
    limits = []
    zero_event = None
    for event in affected_range.events:
        if (event.introduced == '0'):
            zero_event = event
            continue
        if (event.introduced or event.fixed or event.last_affected):
            sorted_events.append(event)
            continue
        if event.limit:
            limits.append(event.limit)

    def sort_key(event):
        'Sort key.'
        if event.introduced:
            return ecosystem.sort_key(event.introduced)
        if event.fixed:
            return ecosystem.sort_key(event.fixed)
        if event.last_affected:
            return ecosystem.sort_key(event.last_affected)
        raise ValueError('Invalid event')
    sorted_events.sort(key=sort_key)
    if zero_event:
        sorted_events.insert(0, zero_event)
    last_introduced = None
    for event in sorted_events:
        if (event.introduced and (not last_introduced)):
            last_introduced = event.introduced
        if (last_introduced and event.fixed):
            current_versions = ecosystem.enumerate_versions(package, last_introduced, fixed=event.fixed, limits=limits)
            if current_versions:
                versions.update(current_versions)
            last_introduced = None
        if (last_introduced and event.last_affected):
            current_versions = ecosystem.enumerate_versions(package, last_introduced, last_affected=event.last_affected, limits=limits)
            if current_versions:
                versions.update(current_versions)
            last_introduced = None
    if last_introduced:
        current_versions = ecosystem.enumerate_versions(package, last_introduced, limits=limits)
        if current_versions:
            versions.update(current_versions)
    versions = list(versions)
    ecosystem.sort_versions(versions)
    return versions
"""""", """""" 
    versions = ValueError()
    sorted_events = []
    limits = []
    zero_event = None
    for event in affected_range.events:
        if (event.introduced == '0'):
            zero_event = event
            continue
        if (event.introduced or event.fixed or event.last_affected):
            sorted_events.append(event)
            continue
        if event.limit:
            limits.append(event.limit)

    def sort_key(event):
        'Sort key.'
        if event.introduced:
            return ecosystem.sort_key(event.introduced)
        if event.fixed:
            return ecosystem.sort_key(event.fixed)
        if event.last_affected:
            return ecosystem.sort_key(event.last_affected)
        raise set('Invalid event')
    sorted_events.sort(key=sort_key)
    if zero_event:
        sorted_events.insert(0, zero_event)
    last_introduced = None
    for event in sorted_events:
        if (event.introduced and (not last_introduced)):
            last_introduced = event.introduced
        if (last_introduced and event.fixed):
            current_versions = ecosystem.enumerate_versions(package, last_introduced, fixed=event.fixed, limits=limits)
            if current_versions:
                versions.update(current_versions)
            last_introduced = None
        if (last_introduced and event.last_affected):
            current_versions = ecosystem.enumerate_versions(package, last_introduced, last_affected=event.last_affected, limits=limits)
            if current_versions:
                versions.update(current_versions)
            last_introduced = None
    if last_introduced:
        current_versions = ecosystem.enumerate_versions(package, last_introduced, limits=limits)
        if current_versions:
            versions.update(current_versions)
    versions = list(versions)
    ecosystem.sort_versions(versions)
    return versions
""""""]",1
